id,amountUSD,budgetYear,createdAt,date,decisionDate,description,firstReportedDate,flowType,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,source_Organization_id,source_UsageYear_id,Donor,source_UsageYear_name,destination_Plan_id,destination_Organization_id,destination_GlobalCluster_id,destination_Location_id,destination_iso3,destination_Project_id,destination_UsageYear_id,destination_Plan_name,Recipient.Organization,destination_GlobalCluster_name,Destination.Country,destination_Project_name,destination_UsageYear_name,report_type,report_organisation,report_channel,report_date,originalAmount,source_Location_id,source_iso3,source_Location_name,destination_Emergency_id,destination_Emergency_name,refCode,source_GlobalCluster_id,source_GlobalCluster_name,exchangeRate,source_Plan_id,source_Plan_name,grandBargainEarmarkingType,source_Emergency_id,source_Emergency_name,source_Project_id,source_Project_name,destination_Cluster_id,destination_Cluster_name,source_Cluster_id,source_Cluster_name,analysis_date,emergency_boundary,plan_boundary,description_search_flag,potential_overlap_flag
127923,0,2015,2015-04-27T10:21:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,relief team - USAR/PUI FRANCE01; Water/Sanitation (FRA03WP),2015-04-27T10:21:00Z,Standard,t,USD,Traditional aid,,paid,2015-04-30,1,incoming,single,4314,37,"France, Government of",2015,"","","",156,NPL,,37,"","","",Nepal,"",2015,Primary,"",Other,2015-04-27T10:21:00.000Z,,76,FRA,France,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
127927,0,2015,2015-04-27T10:26:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,In-kind  - 35 tons Water Purification Module,2015-04-27T10:26:00Z,Standard,t,USD,Traditional aid,,paid,2015-05-01,1,incoming,single,4306,37,"Germany, Government of",2015,"","",11,156,NPL,,37,"","",Water Sanitation Hygiene,Nepal,"",2015,Primary,"",Other,2015-04-27T10:26:00.000Z,,83,DEU,Germany,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
127937,0,2015,2015-04-27T10:46:00Z,2015-04-26T00:00:00Z,2015-04-26T00:00:00Z,"relief team -  USAR/I.S.A.R. Germany - a team of 52 German relief workers – including physicians, expert searchers, and multiple dog squads",2015-04-27T10:46:00Z,Standard,t,USD,Traditional aid,,paid,2015-04-27,1,incoming,single,4306,37,"Germany, Government of",2015,"","",26480,156,NPL,,37,"","",Coordination and support services,Nepal,"",2015,Primary,"",Other,2015-04-27T10:46:00.000Z,,83,DEU,Germany,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-26,Incoming,,FALSE,FALSE
128052,40355,2015,2015-04-28T18:16:00Z,2015-04-28T00:00:00Z,2015-04-28T00:00:00Z,"Humanitarian Aid: Food, Shelter, Medical Supplies (through Friends Service Council Nepal)",2015-04-28T18:16:00Z,Standard,t,GBP,Traditional aid,,commitment,2015-04-28,1,incoming,single,6169,37,World Jewish Relief,2015,"","","",156,NPL,,37,"","","",Nepal,"",2015,Primary,World Jewish Relief,Other,2015-04-28T18:16:00.000Z,27280,"","","",629,NEPAL - Earthquake - April 2015,Grant 1,"","",0.676,"","","","","",,"","","","","",2015-04-28,Incoming,,FALSE,FALSE
128077,254546,2015,2015-04-29T11:29:00Z,2015-04-28T00:00:00Z,2015-04-28T00:00:00Z,Supporting food security and agricultural stabilisation for earthquake-affected populations in Nepal,2015-04-29T11:29:00Z,Standard,t,USD,Traditional aid,,paid,2015-07-02,1,incoming,single,4326,37,Bill and Melinda Gates Foundation,2015,486,8582,6,156,NPL,42200,37,Nepal Earthquake Flash Appeal 2015,OXFAM GB,Food Security,Nepal,Supporting food security and agricultural stabilisation for earthquake-affected populations in Nepal 				,2015,Primary,Bill and Melinda Gates Foundation,Other,2015-04-29T11:29:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"",1984,FOOD SECURITY,"","",2015-04-28,Incoming,Incoming,FALSE,FALSE
128130,300000,2015,2015-04-30T11:05:00Z,2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,to provide emergency relief to populations affected the devastating earthquake in Nepal.,2015-04-30T11:05:00Z,Standard,t,USD,Traditional aid,,paid,2015-04-30,1,incoming,single,4326,37,Bill and Melinda Gates Foundation,2015,"",8521,"",156,NPL,,37,"",ACT Alliance / Lutheran World Relief,"",Nepal,"",2015,Primary,Bill and Melinda Gates Foundation,Other,2015-04-30T11:05:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-29,Incoming,,FALSE,FALSE
128131,23289,2015,2015-04-30T11:10:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,"in kind - 5 inflatable tents 5 inflatable tents,5 kgs  (Air)",2015-04-30T11:10:00Z,Standard,f,TRY,Traditional aid,,paid,2015-04-30,1,internal,single,2479,37,Turkish Red Crescent Society,2015,"",3459,4,156,NPL,,37,"",Nepal Red Cross Society,Emergency Shelter and NFI,Nepal,"",2015,Primary,Turkish Red Crescent Society,Other,2015-04-30T11:10:00.000Z,61950,"","","",629,NEPAL - Earthquake - April 2015,"","","",2.660054,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
128133,5871,2015,2015-04-30T11:12:00Z,2015-04-25T00:00:00Z,2015-04-25T00:00:00Z,in kind - 320 food parcels,2015-04-30T11:12:00Z,Standard,f,TRY,Traditional aid,,paid,2015-04-30,1,internal,single,2479,37,Turkish Red Crescent Society,2015,"",3459,6,156,NPL,,37,"",Nepal Red Cross Society,Food Security,Nepal,"",2015,Primary,Turkish Red Crescent Society,Other,2015-04-30T11:12:00.000Z,15616,"","","",629,NEPAL - Earthquake - April 2015,"","","",2.659854,"","","","","",,"","","","","",2015-04-25,Incoming,,FALSE,FALSE
128134,5481,2015,2015-04-30T11:15:00Z,2015-04-25T00:00:00Z,2015-04-25T00:00:00Z,"in kind - 1000 blankets Blankets,1000 kgs  (Air)",2015-04-30T11:15:00Z,Standard,f,TRY,Traditional aid,,paid,2015-04-30,1,internal,single,2479,37,Turkish Red Crescent Society,2015,"",3459,4,156,NPL,,37,"",Nepal Red Cross Society,Emergency Shelter and NFI,Nepal,"",2015,Primary,Turkish Red Crescent Society,Other,2015-04-30T11:15:00.000Z,14580,"","","",629,NEPAL - Earthquake - April 2015,"","","",2.660099,"","","","","",,"","","","","",2015-04-25,Incoming,,FALSE,FALSE
128141,20962,2015,2015-04-30T14:30:00Z,2015-04-28T00:00:00Z,2015-04-28T00:00:00Z,"in kind - 8.7 tons of food packages distributed - Each package contains rice, lentil, potato, salt and cooking fat.",2015-04-30T14:30:00Z,Standard,t,USD,Traditional aid,,paid,2015-05-04,1,incoming,single,6921,37,ASYA SAR - KYM,2015,"","",6,156,NPL,,37,"","",Food Security,Nepal,"",2015,Primary,"",Other,2015-04-30T14:30:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-28,Incoming,,FALSE,FALSE
128026,325027,2015,2015-04-28T11:29:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,"Multilateral contribution to the IFRC Emergency appeal called “Nepal: Earthquake” to provide assistance to earthquake-affected people in Nepal with a focus on emergency health and care, emergency shelter and settlements, livelihoods, restoring family links, safe and dignified burials, National Society institutional preparedness and capacity development, community preparedness and risk reduction. (Emergency Appeal n. MDRNP008)",2015-04-28T11:01:30Z,Standard,t,EUR,Traditional aid,,commitment,2015-05-05,1,incoming,single,3774,37,"Italy, Government of",2015,"",4393,2,156,NPL,,37,"",International Federation of Red Cross and Red Crescent Societies,Early Recovery,Nepal,"",2015,Primary,"Italy, Government of",From EDRIS,2015-04-28T11:01:30.000Z,300000,110,ITA,Italy,629,NEPAL - Earthquake - April 2015,"Emergency Appeal n. MDRNP008, [EDRIS:70679]","","",0.923,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
128173,38285,2015,2015-04-30T16:24:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,"Child and maternal health services; and sexual and reproductive health kits (through Sprint Foundation, Sprint Foundation)",2015-04-30T16:24:00Z,Standard,t,AUD,Traditional aid,,commitment,2015-05-12,1,incoming,single,4391,37,"Australia, Government of",2015,"",1944,7,156,NPL,,37,"",International Planned Parenthood Federation,Health,Nepal,"",2015,Primary,"Australia, Government of",Other,2015-04-30T16:24:00.000Z,50000,14,AUS,Australia,629,NEPAL - Earthquake - April 2015,"","","",1.306,"","","","","",,"","","","","",2015-04-30,Incoming,,FALSE,FALSE
128127,541712,2015,2015-04-30T10:44:00Z,2015-04-28T00:00:00Z,2015-04-28T00:00:00Z,To support the affected population (NP.7.08.43/0001-VII.3/2015),2015-04-30T11:00:31Z,Standard,t,EUR,Traditional aid,,commitment,2015-05-05,1,incoming,single,4546,37,"Austria, Government of",2015,"",4393,2,156,NPL,,37,"",International Federation of Red Cross and Red Crescent Societies,Early Recovery,Nepal,"",2015,Primary,"Austria, Government of",From EDRIS,2015-04-30T11:00:31.000Z,500000,15,AUT,Austria,629,NEPAL - Earthquake - April 2015,"NP.7.08.43/0001-VII.3/2015, [EDRIS:70759]","","",0.923,"","","","","",,"","","","","",2015-04-28,Incoming,,FALSE,FALSE
128154,0,2015,2015-04-30T15:05:00Z,2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,"in kind -  medical rescue teams; emergency supplies - one ton of medicine, medical supplies, tents, blankets and packaged drinking water.",2015-04-30T15:05:00Z,Standard,t,USD,Traditional aid,,paid,2015-05-06,1,incoming,single,2783,37,"Azerbaijan, Government of",2015,"",4861,4,156,NPL,,37,"","Nepal, Government of",Emergency Shelter and NFI,Nepal,"",2015,Primary,"",Other,2015-04-30T15:05:00.000Z,,16,AZE,Azerbaijan,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-29,Incoming,,FALSE,FALSE
128076,30120,2015,2017-03-21T10:52:40.182Z,2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,WASH activities for 5 months,2015-04-29T00:00:00Z,Standard,t,NZD,Traditional aid,,paid,2017-03-21,2,incoming,single,5369,37,"New Zealand, Government of",2015,486,4695,11,156,NPL,41746,37,Nepal Earthquake Flash Appeal 2015,Adventist Development and Relief Agency,Water Sanitation Hygiene,Nepal,"Addressing WASH Needs of 10,000 Earthquake-affected Households in Kavrepalanchok and Dhading Districts",2015,Primary,"New Zealand, Government of",Email,2017-03-01T00:00:00.000Z,40000,160,NZL,New Zealand,629,NEPAL - Earthquake - April 2015,"","","",1.328,"","","","","",,"",1992,WASH,"","",2015-04-29,Incoming,Incoming,FALSE,FALSE
128025,72780,2015,2015-04-28T11:28:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Humanitarian assistance to affected populations,2015-04-28T11:28:00Z,Standard,t,SGD,Traditional aid,,paid,2015-04-28,1,incoming,single,92,37,"Singapore, Government of",2015,"",2173,"",156,NPL,,37,"",Singapore Red Cross Society,"",Nepal,"",2015,Primary,"Singapore, Government of",Other,2015-04-28T11:28:00.000Z,100000,201,SGP,Singapore,629,NEPAL - Earthquake - April 2015,"","","",1.374,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
128027,36390,2015,2015-04-28T11:33:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,in kind - relief items and emergency supplies,2015-04-28T11:33:00Z,Standard,t,SGD,Traditional aid,,paid,2015-04-28,1,incoming,single,92,37,"Singapore, Government of",2015,"",2173,4,156,NPL,,37,"",Singapore Red Cross Society,Emergency Shelter and NFI,Nepal,"",2015,Primary,"Singapore, Government of",Other,2015-04-28T11:33:00.000Z,50000,201,SGP,Singapore,629,NEPAL - Earthquake - April 2015,"","","",1.374,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
128078,264897,2015,2015-04-29T11:50:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,"In-kind - Distribution of shelter, water/sanitation and medicine items - (Water purification modules + Jerry Cans; 4x4 family tents all weather; Tarpaulins; Kitchen Sets; Blankets; Hygienic Kits, latrines; A flight with 31 tons of NFIs (shelter, WASH, medical)",2015-04-29T11:01:27Z,Standard,t,EUR,Traditional aid,,commitment,2015-12-28,1,incoming,single,5319,37,"Spain, Government of",2015,"",4861,4,156,NPL,,37,"","Nepal, Government of",Emergency Shelter and NFI,Nepal,"",2015,Primary,"Spain, Government of",From EDRIS,2015-04-29T11:01:27.000Z,244500,209,ESP,Spain,629,NEPAL - Earthquake - April 2015,[EDRIS:70719],"","",0.923,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
128126,580585,2015,2015-04-30T10:43:00Z,2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,Response to earthquake,2015-04-30T11:00:32Z,Standard,t,SEK,Traditional aid,,commitment,2015-04-30,1,incoming,single,2921,37,"Sweden, Government of",2015,"",5310,"",156,NPL,,37,"",Swedish Red Cross,"",Nepal,"",2015,Primary,"Sweden, Government of",From EDRIS,2015-04-30T11:00:32.000Z,5000000,216,SWE,Sweden,629,NEPAL - Earthquake - April 2015,[EDRIS:70762],"","",8.612,"","","","","",,"","","","","",2015-04-29,Incoming,,FALSE,FALSE
128128,145146,2015,2015-04-30T10:45:00Z,2015-04-28T00:00:00Z,2015-04-28T00:00:00Z,Secondment of ICT officer to UNDAC,2015-04-30T11:00:31Z,Standard,t,SEK,Traditional aid,,commitment,2015-04-30,1,incoming,single,2921,37,"Sweden, Government of",2015,"",2884,26480,156,NPL,,37,"",Swedish Civil Contingencies Agency (MSB),Coordination and support services,Nepal,"",2015,Primary,"Sweden, Government of",From EDRIS,2015-04-30T11:00:31.000Z,1250000,216,SWE,Sweden,629,NEPAL - Earthquake - April 2015,[EDRIS:70761],"","",8.612,"","","","","",,"","","","","",2015-04-28,Incoming,,FALSE,FALSE
128200,0,2015,2015-04-30T17:26:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,"emergency response (from The Khalifa Foundation - sent workers to India to buy food and another team to Nepal, and will work to secure convoys of emergency relief. )",2015-04-30T17:26:00Z,Standard,t,USD,Traditional aid,,paid,2015-05-01,1,incoming,single,100,37,"United Arab Emirates, Government of",2015,"","","",156,NPL,,37,"","","",Nepal,"",2015,Primary,"",Other,2015-04-30T17:26:00.000Z,,235,ARE,United Arab Emirates,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-30,Incoming,,FALSE,FALSE
128201,0,2015,2015-04-30T17:28:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,air bridge of humanitarian aid to Nepal. The total volume of shipment that shall be sent through the air bridge will exceed 450 metric tonnes that contain various relief items.,2015-04-30T17:28:00Z,Standard,t,USD,Traditional aid,,commitment,2015-05-01,1,incoming,single,100,37,"United Arab Emirates, Government of",2015,"","",26480,156,NPL,,37,"","",Coordination and support services,Nepal,"",2015,Primary,"",Other,2015-04-30T17:28:00.000Z,,235,ARE,United Arab Emirates,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-30,Incoming,,FALSE,FALSE
128117,2494084,2015,2015-04-30T10:22:00Z,2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,"Shelter and settlements - Dhading, Gorkha, Sindhupalchowk Districts (USAID/OFDA)",2015-04-30T10:22:00Z,Standard,t,USD,Traditional aid,,commitment,2015-06-26,1,incoming,single,2933,37,"United States of America, Government of",2015,486,2849,4,156,NPL,41677,37,Nepal Earthquake Flash Appeal 2015,Save the Children,Emergency Shelter and NFI,Nepal,Shelter support through NFIs and training,2015,Primary,"United States of America, Government of",Other,2015-04-30T10:22:00.000Z,,237,USA,United States,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-04-29,Incoming,Incoming,FALSE,FALSE
128118,2500000,2015,2015-04-30T10:23:00Z,2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,Local and regional food procurement (USAID/FFP),2015-04-30T10:23:00Z,Standard,t,USD,Traditional aid,,paid,2015-07-03,1,incoming,single,2933,37,"United States of America, Government of",2015,486,3049,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,World Food Programme,"",Nepal,"",2015,Primary,"United States of America, Government of",Other,2015-04-30T10:23:00.000Z,,237,USA,United States,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-29,Incoming,Incoming,FALSE,FALSE
128135,806127,2015,2015-04-30T11:21:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,in kind - Urgent medical assistance (102703/2015-ORS),2015-04-30T11:00:32Z,Standard,t,CZK,Traditional aid,,paid,2015-05-08,1,incoming,single,2932,37,"Czech Republic, Government of",2015,"",4861,7,156,NPL,,37,"","Nepal, Government of",Health,Nepal,"",2015,Primary,"Czech Republic, Government of",From EDRIS,2015-04-30T11:00:32.000Z,20000000,60,CZE,Czech Republic,629,NEPAL - Earthquake - April 2015,"102703/2015-ORS, [EDRIS:70780]","","",24.81,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
128264,3000000,2015,2015-05-01T14:48:00Z,2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,"to address the most immediate needs, including the delivery of rescue and relief goods and materials to the badly shattered remote rural communities in the worst affected districts, and for improving sanitation in the relief camps in urban areas (such as tents, medical assistance, food and drinking water)",2015-05-01T14:48:00Z,Standard,t,USD,Traditional aid,,paid,2015-05-04,1,incoming,single,3243,37,Asian Development Bank,2015,"","","",156,NPL,,37,"","","",Nepal,"",2015,Primary,Asian Development Bank,Other,2015-05-01T14:48:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-29,Incoming,,FALSE,TRUE
128247,5000000,2015,2015-05-01T12:44:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,"in kind - 22 tonnes of food, two tonnes of medical supplies, 50 tonnes of water,10 tonnes of blankets, medial supplies and other relief material",2015-05-01T12:44:00Z,Standard,t,USD,Traditional aid,,paid,2015-05-01,1,incoming,single,4846,37,"India, Government of",2015,"","","",156,NPL,,37,"","","",Nepal,"",2015,Primary,"",Other,2015-05-01T12:44:00.000Z,,103,IND,India,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-30,Incoming,,FALSE,FALSE
128283,541712,2015,2015-05-01T15:45:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,"To save lives and alleviate suffering - Tents, tarpaulins, blankets, jerry cans, water tanks, soap, kitchen sets, (UNHRD)",2015-05-01T11:00:51Z,Standard,t,EUR,Traditional aid,,commitment,2015-05-07,1,incoming,single,3009,37,"Ireland, Government of",2015,486,3369,4,156,NPL,41745,37,Nepal Earthquake Flash Appeal 2015,Plan International,Emergency Shelter and NFI,Nepal,"To deliver a shelter response that supports appropriate, flexible, progressive solutions to affected, vulnerable populations that contributes to their own self recovery to provide a safer, more resilient and durable shelter",2015,Primary,"Ireland, Government of",From EDRIS,2015-05-01T11:00:51.000Z,500000,107,IRL,Ireland,629,NEPAL - Earthquake - April 2015,"UNHRD, [EDRIS:70813]","","",0.923,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-04-30,Incoming,Incoming,FALSE,FALSE
128285,81257,2015,2015-05-01T15:48:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,To save lives and alleviate suffering (CAID ERFS 2015),2015-05-01T11:00:51Z,Standard,t,EUR,Traditional aid,,commitment,2015-05-01,1,incoming,single,3009,37,"Ireland, Government of",2015,"",2918,"",156,NPL,,37,"",ACT Alliance / Christian Aid,"",Nepal,"",2015,Primary,"Ireland, Government of",From EDRIS,2015-05-01T11:00:51.000Z,75000,107,IRL,Ireland,629,NEPAL - Earthquake - April 2015,"CAID ERFS 2015, [EDRIS:70809]","","",0.923,"","","","","",,"","","","","",2015-04-30,Incoming,,FALSE,FALSE
